Местное время в Благовещенске,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
15.02.2018 18:00,-13.0,743.0,,,44,Ветер; дующий с юга,2,,,50%., ,,,,,,,,,,,,,,,,,
09.10.2014 21:00,3.3,756.3,768.6,1.3,75,Штиль; безветрие,0,,,40%., ,,,,12.1,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,Облаков нет.,2500 или более; или облаков нет.,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перистые нитевидные; иногда когтевидные; не распространяющиеся по небу.,,-0.7,Осадков нет,12,,,,
09.10.2014 18:00,9.0,755.0,767.1,0.9,41,Ветер; дующий с запада,1,,,70 – 80%., ,,,,,Слоисто-кучевые; образовавшиеся не из кучевых.,20–30%.,1000-1500,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перистые нитевидные; иногда когтевидные; не распространяющиеся по небу.,,-3.6,,,,,,
09.10.2014 15:00,11.5,754.1,766.0,-0.5,33,Ветер; дующий с западо-юго-запада,1,,,60%., ,,,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,Облаков нет.,2500 или более; или облаков нет.,Высококучевые просвечивающие; расположенные на одном уровне.,Перистые нитевидные; иногда когтевидные; не распространяющиеся по небу.,,-4.2,,,,,,
09.10.2014 12:00,5.8,754.6,766.7,0.4,64,Ветер; дующий с западо-юго-запада,2,,,70 – 80%., ,,,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,40%.,2500 или более; или облаков нет.,Высококучевые просвечивающие; расположенные на одном уровне.,Перистые нитевидные; иногда когтевидные; не распространяющиеся по небу.,,-0.5,,,,,,
09.10.2014 09:00,0.4,754.2,766.6,0.8,77,Ветер; дующий с северо-запада,2,,,100%., ,,,-1.8,,Слоисто-кучевые; образовавшиеся не из кучевых.,70 – 80%.,1000-1500,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перистые нитевидные; иногда когтевидные; не распространяющиеся по небу.,,-3.3,Осадков нет,12,Поверхность почвы влажная.,-2.0,,
09.10.2014 06:00,-1.3,753.4,765.9,0.2,94,Штиль; безветрие,0,,,20–30%., ,,,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,Облаков нет.,2500 или более; или облаков нет.,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перистые нитевидные; иногда когтевидные; не распространяющиеся по небу.,,-2.2,,,,,,
09.10.2014 03:00,-0.4,753.2,765.7,0.2,85,Штиль; безветрие,0,,,Облаков нет., ,,,,,,,,,,,-2.6,,,,,,
09.10.2014 00:00,1.2,753.0,765.4,0.0,83,Ветер; дующий с запада,1,,,20–30%., ,,,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,Облаков нет.,2500 или более; или облаков нет.,Высококучевых; высокослоистых или слоисто-дождевых облаков нет.,Перистые нитевидные; иногда когтевидные; не распространяющиеся по небу.,,-1.4,,,,,,
08.10.2014 21:00,4.1,753.0,765.3,0.7,58,Ветер; дующий с востоко-юго-востока,1,,,Облаков нет., ,,,,11.4,,,,,,,-3.5,Осадков нет,12,,,,
08.10.2014 18:00,7.6,752.3,764.4,-0.2,50,Ветер; дующий с востока,1,,,20–30%., ,,,,,Слоисто-кучевых; слоистых; кучевых или кучево-дождевых облаков нет.,40%.,2500 или более; или облаков нет.,Высококучевые просвечивающие; расположенные на одном уровне.,Перистых; перисто-кучевых или перисто-слоистых нет.,,-2.4,,,,,,
